"problemName","problemType","numCustomers","UAVspeed","UAVendurance","numTrucks","numUAVs","solverType","heuristicSwitch","timeLimit","initialHeuristicSoln","isOptimal","objVal","numTruckCust","numUAVcust","runTime"
"20140813T111956","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,67.9113,7,3,2.179
"20140813T111956","small",10,NA,30,3,6,"BNP",0,1800,67.9113,1,67.9113,5,5,0.093
"20140813T111956","small",10,NA,30,3,6,"BNP",1,1800,67.9113,0,67.9113,5,5,0.002
"20140813T124853","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,234.213,18,2,0.225
"20140813T124853","small",20,NA,30,1,2,"BNP",0,1800,240.453,0,234.213,17,6,1200.088
"20140813T124853","small",20,NA,30,1,2,"BNP",1,1800,240.453,0,239.493,20,0,0.033
"20140813T124853","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,234.213,17,3,0.087
"20140813T124853","small",20,NA,30,1,4,"BNP",0,1800,263.282,0,234.213,17,6,1200.217
"20140813T124853","small",20,NA,30,1,4,"BNP",1,1800,263.282,0,239.013,19,5,0.032
"20140813T124853","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,234.213,18,2,0.107
"20140813T124853","small",20,NA,30,1,6,"BNP",0,1800,263.282,0,234.213,17,6,1200.146
"20140813T124853","small",20,NA,30,1,6,"BNP",1,1800,263.282,0,234.693,19,5,0.043
"20140813T124853","small",20,NA,30,2,2,"DFJ",NA,1800,NA,1,139.68,17,3,346.24
"20140813T124853","small",20,NA,30,2,2,"BNP",0,1800,166.94,0,139.68,20,3,1200.186
"20140813T124853","small",20,NA,30,2,2,"BNP",1,1800,166.94,0,139.68,18,4,0.641
"20140813T124853","small",20,NA,30,2,4,"DFJ",NA,1800,NA,1,139.68,19,1,301.088
"20140813T124853","small",20,NA,30,2,4,"BNP",0,1800,167.838,0,139.68,20,0,1200.117
"20140813T124853","small",20,NA,30,2,4,"BNP",1,1800,167.838,0,139.68,18,3,0.412
"20140813T124853","small",20,NA,30,2,6,"DFJ",NA,1800,NA,1,139.68,18,2,330.718
"20140813T124853","small",20,NA,30,2,6,"BNP",0,1800,167.838,0,139.68,19,9,1200.253
"20140813T124853","small",20,NA,30,2,6,"BNP",1,1800,167.838,0,139.68,20,1,0.523
"20140813T124853","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,111.022,18,2,1800.02
"20140813T124853","small",20,NA,30,3,2,"BNP",0,1800,147.099,0,111.022,18,3,1200.062
"20140813T124853","small",20,NA,30,3,2,"BNP",1,1800,147.099,0,111.022,17,5,1201.428
"20140813T124853","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,111.022,18,2,1800.01
"20140813T124853","small",20,NA,30,3,4,"BNP",0,1800,139.173,0,111.022,18,3,1200.086
"20140813T124853","small",20,NA,30,3,4,"BNP",1,1800,139.173,0,111.022,17,3,141.944
"20140813T124853","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,111.022,19,1,1800.01
"20140813T124853","small",20,NA,30,3,6,"BNP",0,1800,139.173,0,111.022,18,2,1200.234
"20140813T124853","small",20,NA,30,3,6,"BNP",1,1800,139.173,0,111.022,18,2,318.078
"20140813T124909","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,222.965,16,4,0.097
"20140813T124909","small",20,NA,30,1,2,"BNP",0,1800,256.23,1,222.965,16,5,683.04
"20140813T124909","small",20,NA,30,1,2,"BNP",1,1800,256.23,0,229.78,19,3,0.022
"20140813T124909","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,222.965,16,4,0.154
"20140813T124909","small",20,NA,30,1,4,"BNP",0,1800,226.28,1,222.965,16,5,947.596
"20140813T124909","small",20,NA,30,1,4,"BNP",1,1800,226.28,0,226.28,16,4,0.017
"20140813T124909","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,222.965,16,4,0.132
"20140813T124909","small",20,NA,30,1,6,"BNP",0,1800,226.28,0,222.965,16,8,1200.036
"20140813T124909","small",20,NA,30,1,6,"BNP",1,1800,226.28,0,226.28,16,4,0.02
"20140813T124909","small",20,NA,30,2,2,"DFJ",NA,1800,NA,0,140.804,16,4,1800.01
"20140813T124909","small",20,NA,30,2,2,"BNP",0,1800,147.937,0,140.804,16,8,1200.22
"20140813T124909","small",20,NA,30,2,2,"BNP",1,1800,147.937,0,141.284,18,3,0.563
"20140813T124909","small",20,NA,30,2,4,"DFJ",NA,1800,NA,0,140.804,16,4,1800.02
"20140813T124909","small",20,NA,30,2,4,"BNP",0,1800,152.203,0,140.804,16,8,1200.226
"20140813T124909","small",20,NA,30,2,4,"BNP",1,1800,152.203,0,140.804,16,4,0.704
"20140813T124909","small",20,NA,30,2,6,"DFJ",NA,1800,NA,0,140.804,17,3,1800.01
"20140813T124909","small",20,NA,30,2,6,"BNP",0,1800,174.46,0,140.804,16,13,1200.192
"20140813T124909","small",20,NA,30,2,6,"BNP",1,1800,174.46,0,140.804,17,7,1.528
"20140813T124909","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,116.507,18,2,1800.01
"20140813T124909","small",20,NA,30,3,2,"BNP",0,1800,116.507,0,116.507,18,2,1200.384
"20140813T124909","small",20,NA,30,3,2,"BNP",1,1800,116.507,0,116.507,18,2,1201.545
"20140813T124909","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,116.507,19,1,1800.01
"20140813T124909","small",20,NA,30,3,4,"BNP",0,1800,116.507,0,116.507,16,4,1200.297
"20140813T124909","small",20,NA,30,3,4,"BNP",1,1800,116.507,0,116.507,16,4,1202.506
"20140813T124909","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,116.507,17,3,1800.01
"20140813T124909","small",20,NA,30,3,6,"BNP",0,1800,116.507,0,116.507,16,4,1200.387
"20140813T124909","small",20,NA,30,3,6,"BNP",1,1800,116.507,0,116.507,16,4,1202.362
"20140813T124912","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,265.987,16,4,0.227
"20140813T124912","small",20,NA,30,1,2,"BNP",0,1800,272.248,0,265.987,16,8,1200.065
"20140813T124912","small",20,NA,30,1,2,"BNP",1,1800,272.248,0,268.309,19,1,0.019
"20140813T124912","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,265.987,16,4,0.127
"20140813T124912","small",20,NA,30,1,4,"BNP",0,1800,272.248,1,265.987,16,4,607.305
"20140813T124912","small",20,NA,30,1,4,"BNP",1,1800,272.248,0,272.248,17,3,0.014
"20140813T124912","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,265.987,16,4,0.177
"20140813T124912","small",20,NA,30,1,6,"BNP",0,1800,272.248,0,265.987,16,8,1200.077
"20140813T124912","small",20,NA,30,1,6,"BNP",1,1800,272.248,0,272.248,17,3,0.025
"20140813T124912","small",20,NA,30,2,2,"DFJ",NA,1800,NA,0,170.404,18,2,1800.01
"20140813T124912","small",20,NA,30,2,2,"BNP",0,1800,189.107,0,170.404,17,4,1200.091
"20140813T124912","small",20,NA,30,2,2,"BNP",1,1800,189.107,0,170.404,18,3,336.781
"20140813T124912","small",20,NA,30,2,4,"DFJ",NA,1800,NA,0,170.404,17,3,1800.02
"20140813T124912","small",20,NA,30,2,4,"BNP",0,1800,184.804,0,170.404,16,4,1200.074
"20140813T124912","small",20,NA,30,2,4,"BNP",1,1800,184.804,0,170.404,16,5,1.62
"20140813T124912","small",20,NA,30,2,6,"DFJ",NA,1800,NA,0,170.404,17,3,1800.01
"20140813T124912","small",20,NA,30,2,6,"BNP",0,1800,184.804,0,170.404,16,4,1200.058
"20140813T124912","small",20,NA,30,2,6,"BNP",1,1800,184.804,0,170.404,17,4,2.436
"20140813T124912","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,122.91,16,4,1800.01
"20140813T124912","small",20,NA,30,3,2,"BNP",0,1800,164.806,0,122.91,17,3,1200.122
"20140813T124912","small",20,NA,30,3,2,"BNP",1,1800,164.806,0,122.91,16,5,1201.707
"20140813T124912","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,122.91,18,2,1800.01
"20140813T124912","small",20,NA,30,3,4,"BNP",0,1800,157.122,0,122.91,18,3,1200.083
"20140813T124912","small",20,NA,30,3,4,"BNP",1,1800,157.122,0,122.91,17,6,1202.177
"20140813T124912","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,122.91,20,0,1800
"20140813T124912","small",20,NA,30,3,6,"BNP",0,1800,157.122,0,122.91,17,4,1200.059
"20140813T124912","small",20,NA,30,3,6,"BNP",1,1800,157.122,0,122.91,17,4,1202.566
"20140813T124920","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,174.474,18,2,0.12
"20140813T124920","small",20,NA,30,1,2,"BNP",0,1800,182.748,0,174.474,17,8,1200.114
"20140813T124920","small",20,NA,30,1,2,"BNP",1,1800,182.748,0,175.775,20,0,0.017
"20140813T124920","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,174.474,18,2,0.109
"20140813T124920","small",20,NA,30,1,4,"BNP",0,1800,185.189,0,174.474,18,12,1200.065
"20140813T124920","small",20,NA,30,1,4,"BNP",1,1800,185.189,0,175.775,20,2,0.029
"20140813T124920","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,174.474,16,4,0.14
"20140813T124920","small",20,NA,30,1,6,"BNP",0,1800,185.189,1,174.474,18,2,352.614
"20140813T124920","small",20,NA,30,1,6,"BNP",1,1800,185.189,0,184.415,20,0,0.013
"20140813T124920","small",20,NA,30,2,2,"DFJ",NA,1800,NA,0,118.87,17,3,1800.05
"20140813T124920","small",20,NA,30,2,2,"BNP",0,1800,139.444,0,118.87,19,1,1200.204
"20140813T124920","small",20,NA,30,2,2,"BNP",1,1800,139.444,0,118.87,19,3,0.049
"20140813T124920","small",20,NA,30,2,4,"DFJ",NA,1800,NA,0,118.87,19,1,1800.06
"20140813T124920","small",20,NA,30,2,4,"BNP",0,1800,132.424,0,118.87,19,2,1200.076
"20140813T124920","small",20,NA,30,2,4,"BNP",1,1800,132.424,0,118.87,17,3,0.035
"20140813T124920","small",20,NA,30,2,6,"DFJ",NA,1800,NA,0,118.87,18,2,1800.05
"20140813T124920","small",20,NA,30,2,6,"BNP",0,1800,132.424,0,122.196,17,3,1200.291
"20140813T124920","small",20,NA,30,2,6,"BNP",1,1800,132.424,0,125.29,18,4,0.026
"20140813T124920","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,117.91,17,3,1800.11
"20140813T124920","small",20,NA,30,3,2,"BNP",0,1800,123.794,0,119.67,18,3,1200.077
"20140813T124920","small",20,NA,30,3,2,"BNP",1,1800,123.794,0,117.91,16,4,0.071
"20140813T124920","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,117.91,19,1,1800.08
"20140813T124920","small",20,NA,30,3,4,"BNP",0,1800,118.39,0,118.39,16,4,1200.081
"20140813T124920","small",20,NA,30,3,4,"BNP",1,1800,118.39,0,117.91,17,4,0.111
"20140813T124920","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,117.91,19,1,1800.12
"20140813T124920","small",20,NA,30,3,6,"BNP",0,1800,118.39,0,118.39,16,4,1200.151
"20140813T124920","small",20,NA,30,3,6,"BNP",1,1800,118.39,0,117.91,17,3,0.046
"20140813T124928","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,153.567,16,4,0.056
"20140813T124928","small",20,NA,30,1,2,"BNP",0,1800,183.345,0,153.567,17,8,1200.085
"20140813T124928","small",20,NA,30,1,2,"BNP",1,1800,183.345,0,155.347,17,3,0.054
"20140813T124928","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,153.567,16,4,0.072
"20140813T124928","small",20,NA,30,1,4,"BNP",0,1800,159.263,0,153.567,17,12,1200.064
"20140813T124928","small",20,NA,30,1,4,"BNP",1,1800,159.263,0,153.567,17,6,0.018
"20140813T124928","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,153.567,16,4,0.051
"20140813T124928","small",20,NA,30,1,6,"BNP",0,1800,159.263,0,153.567,17,8,1200.054
"20140813T124928","small",20,NA,30,1,6,"BNP",1,1800,159.263,0,153.567,17,3,0.021
"20140813T124928","small",20,NA,30,2,2,"DFJ",NA,1800,NA,0,106.927,16,4,1800.12
"20140813T124928","small",20,NA,30,2,2,"BNP",0,1800,117.959,0,106.927,17,4,1200.079
"20140813T124928","small",20,NA,30,2,2,"BNP",1,1800,117.959,0,106.927,17,3,0.061
"20140813T124928","small",20,NA,30,2,4,"DFJ",NA,1800,NA,0,106.927,17,3,1800.06
"20140813T124928","small",20,NA,30,2,4,"BNP",0,1800,121.249,0,106.927,17,4,1200.18
"20140813T124928","small",20,NA,30,2,4,"BNP",1,1800,121.249,0,106.927,18,2,0.158
"20140813T124928","small",20,NA,30,2,6,"DFJ",NA,1800,NA,0,110.64,16,4,1800.09
"20140813T124928","small",20,NA,30,2,6,"BNP",0,1800,121.249,0,106.927,17,4,1200.122
"20140813T124928","small",20,NA,30,2,6,"BNP",1,1800,121.249,0,106.927,16,5,0.374
"20140813T124928","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,102.431,16,4,1800.12
"20140813T124928","small",20,NA,30,3,2,"BNP",0,1800,117.959,0,101.471,17,4,1200.09
"20140813T124928","small",20,NA,30,3,2,"BNP",1,1800,117.959,0,101.471,17,3,1203.15
"20140813T124928","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,101.471,16,4,1800.07
"20140813T124928","small",20,NA,30,3,4,"BNP",0,1800,125.951,0,101.471,18,12,1200.066
"20140813T124928","small",20,NA,30,3,4,"BNP",1,1800,125.951,0,101.471,17,5,1203.361
"20140813T124928","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,101.471,16,4,1800.15
"20140813T124928","small",20,NA,30,3,6,"BNP",0,1800,125.951,0,101.471,16,4,1200.076
"20140813T124928","small",20,NA,30,3,6,"BNP",1,1800,125.951,0,101.471,17,3,1203.613
"20140813T124941","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,254.766,18,2,0.171
"20140813T124941","small",20,NA,30,1,2,"BNP",0,1800,282.828,0,255.658,18,8,1200.01
"20140813T124941","small",20,NA,30,1,2,"BNP",1,1800,282.828,0,260.68,20,1,0.018
"20140813T124941","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,254.766,16,4,0.27
"20140813T124941","small",20,NA,30,1,4,"BNP",0,1800,277.508,0,254.766,17,12,1200.017
"20140813T124941","small",20,NA,30,1,4,"BNP",1,1800,277.508,0,258.058,19,3,0.029
"20140813T124941","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,254.766,17,3,0.098
"20140813T124941","small",20,NA,30,1,6,"BNP",0,1800,277.508,0,254.766,17,8,1200.085
"20140813T124941","small",20,NA,30,1,6,"BNP",1,1800,277.508,0,266.249,20,8,0.035
"20140813T124941","small",20,NA,30,2,2,"DFJ",NA,1800,NA,1,152.745,17,3,43.293
"20140813T124941","small",20,NA,30,2,2,"BNP",0,1800,163.212,0,152.745,19,4,1200.192
"20140813T124941","small",20,NA,30,2,2,"BNP",1,1800,163.212,0,152.745,20,3,0.285
"20140813T124941","small",20,NA,30,2,4,"DFJ",NA,1800,NA,1,152.745,19,1,112.824
"20140813T124941","small",20,NA,30,2,4,"BNP",0,1800,163.212,0,152.745,18,3,1200.067
"20140813T124941","small",20,NA,30,2,4,"BNP",1,1800,163.212,0,152.745,19,3,0.196
"20140813T124941","small",20,NA,30,2,6,"DFJ",NA,1800,NA,1,152.745,18,2,78.225
"20140813T124941","small",20,NA,30,2,6,"BNP",0,1800,163.212,0,152.745,19,4,1200.124
"20140813T124941","small",20,NA,30,2,6,"BNP",1,1800,163.212,0,152.745,17,6,0.231
"20140813T124941","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,143.826,18,2,1800.01
"20140813T124941","small",20,NA,30,3,2,"BNP",0,1800,150.817,1,143.826,17,5,16.135
"20140813T124941","small",20,NA,30,3,2,"BNP",1,1800,150.817,0,143.826,18,3,1.594
"20140813T124941","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,143.826,20,0,1800.01
"20140813T124941","small",20,NA,30,3,4,"BNP",0,1800,150.817,1,143.826,19,3,34.243
"20140813T124941","small",20,NA,30,3,4,"BNP",1,1800,150.817,0,143.826,19,3,0.208
"20140813T124941","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,143.826,18,2,1800.01
"20140813T124941","small",20,NA,30,3,6,"BNP",0,1800,150.817,1,143.826,16,5,24.578
"20140813T124941","small",20,NA,30,3,6,"BNP",1,1800,150.817,0,143.826,17,6,57.201
"20140813T125001","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,123.466,14,6,2.14
"20140813T125001","small",20,NA,30,1,2,"BNP",0,1800,145.516,0,123.466,14,6,1200.135
"20140813T125001","small",20,NA,30,1,2,"BNP",1,1800,145.516,0,128.426,13,8,0.041
"20140813T125001","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,123.466,14,6,1.961
"20140813T125001","small",20,NA,30,1,4,"BNP",0,1800,145.516,0,123.466,14,7,1200.086
"20140813T125001","small",20,NA,30,1,4,"BNP",1,1800,145.516,0,123.466,14,6,0.049
"20140813T125001","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,123.466,14,6,1.311
"20140813T125001","small",20,NA,30,1,6,"BNP",0,1800,137.854,0,123.466,13,7,1200.195
"20140813T125001","small",20,NA,30,1,6,"BNP",1,1800,137.854,0,137.854,13,7,0.013
"20140813T125001","small",20,NA,30,2,2,"DFJ",NA,1800,NA,0,87.0037,16,4,1800.02
"20140813T125001","small",20,NA,30,2,2,"BNP",0,1800,90.4745,0,87.6094,16,6,1200.113
"20140813T125001","small",20,NA,30,2,2,"BNP",1,1800,90.4745,0,87.0037,14,6,1201.237
"20140813T125001","small",20,NA,30,2,4,"DFJ",NA,1800,NA,0,87.0037,14,6,1800.03
"20140813T125001","small",20,NA,30,2,4,"BNP",0,1800,95.0125,0,88.0765,20,6,1200.092
"20140813T125001","small",20,NA,30,2,4,"BNP",1,1800,95.0125,0,87.0037,17,7,1201.692
"20140813T125001","small",20,NA,30,2,6,"DFJ",NA,1800,NA,0,87.0037,15,5,1800.04
"20140813T125001","small",20,NA,30,2,6,"BNP",0,1800,90.4745,0,87.6094,14,7,1200.21
"20140813T125001","small",20,NA,30,2,6,"BNP",1,1800,90.4745,0,87.0037,17,9,1202.073
"20140813T125001","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,74.8437,17,3,1800.04
"20140813T125001","small",20,NA,30,3,2,"BNP",0,1800,77.8108,0,73.3855,15,5,1200.119
"20140813T125001","small",20,NA,30,3,2,"BNP",1,1800,77.8108,0,73.3855,15,5,1200.796
"20140813T125001","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,74.8437,17,3,1800.01
"20140813T125001","small",20,NA,30,3,4,"BNP",0,1800,74.8437,0,73.3855,15,7,1200.144
"20140813T125001","small",20,NA,30,3,4,"BNP",1,1800,74.8437,0,73.3855,15,5,1201.273
"20140813T125001","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,74.8437,18,2,1800.06
"20140813T125001","small",20,NA,30,3,6,"BNP",0,1800,73.9784,0,73.3855,15,7,1200.04
"20140813T125001","small",20,NA,30,3,6,"BNP",1,1800,73.9784,0,73.3855,13,10,1200.825
"20140813T125008","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,159.021,13,7,1.968
"20140813T125008","small",20,NA,30,1,2,"BNP",0,1800,179.809,0,159.021,15,5,1200.063
"20140813T125008","small",20,NA,30,1,2,"BNP",1,1800,179.809,0,159.021,15,8,0.024
"20140813T125008","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,159.021,13,7,1.325
"20140813T125008","small",20,NA,30,1,4,"BNP",0,1800,159.021,0,159.021,13,7,1200.063
"20140813T125008","small",20,NA,30,1,4,"BNP",1,1800,159.021,0,159.021,13,7,0.027
"20140813T125008","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,159.021,15,5,0.822
"20140813T125008","small",20,NA,30,1,6,"BNP",0,1800,175.879,1,159.021,14,9,134.142
"20140813T125008","small",20,NA,30,1,6,"BNP",1,1800,175.879,0,164.138,19,6,0.016
"20140813T125008","small",20,NA,30,2,2,"DFJ",NA,1800,NA,0,109.116,17,3,1800.01
"20140813T125008","small",20,NA,30,2,2,"BNP",0,1800,131.85,0,109.127,13,7,1200.05
"20140813T125008","small",20,NA,30,2,2,"BNP",1,1800,131.85,0,109.116,15,5,1201.143
"20140813T125008","small",20,NA,30,2,4,"DFJ",NA,1800,NA,0,109.116,15,5,1800.02
"20140813T125008","small",20,NA,30,2,4,"BNP",0,1800,121.72,0,109.127,12,8,1200.046
"20140813T125008","small",20,NA,30,2,4,"BNP",1,1800,121.72,0,109.116,12,8,1201.26
"20140813T125008","small",20,NA,30,2,6,"DFJ",NA,1800,NA,0,109.116,14,6,1800.01
"20140813T125008","small",20,NA,30,2,6,"BNP",0,1800,122.155,0,109.116,13,7,1200.067
"20140813T125008","small",20,NA,30,2,6,"BNP",1,1800,122.155,0,109.116,13,9,1201.317
"20140813T125008","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,74.3261,15,5,1800
"20140813T125008","small",20,NA,30,3,2,"BNP",0,1800,114.49,0,74.3261,16,4,1200.038
"20140813T125008","small",20,NA,30,3,2,"BNP",1,1800,114.49,0,74.3261,15,5,1201.096
"20140813T125008","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,74.3261,12,8,1800.01
"20140813T125008","small",20,NA,30,3,4,"BNP",0,1800,115.437,0,74.3261,14,8,1200.029
"20140813T125008","small",20,NA,30,3,4,"BNP",1,1800,115.437,0,74.3261,12,9,226.762
"20140813T125008","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,74.3261,13,7,1800.08
"20140813T125008","small",20,NA,30,3,6,"BNP",0,1800,100.875,0,74.3261,13,7,1200.025
"20140813T125008","small",20,NA,30,3,6,"BNP",1,1800,100.875,0,74.3261,13,7,470.211
"20140813T125039","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,122.882,14,6,0.205
"20140813T125039","small",20,NA,30,1,2,"BNP",0,1800,123.114,0,122.882,13,7,1200.094
"20140813T125039","small",20,NA,30,1,2,"BNP",1,1800,123.114,0,123.114,15,5,0.011
"20140813T125039","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,122.882,14,6,0.135
"20140813T125039","small",20,NA,30,1,4,"BNP",0,1800,123.114,0,122.882,15,6,1200.084
"20140813T125039","small",20,NA,30,1,4,"BNP",1,1800,123.114,0,122.882,15,6,0.026
"20140813T125039","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,122.882,14,6,0.196
"20140813T125039","small",20,NA,30,1,6,"BNP",0,1800,123.114,0,122.882,14,6,1200.164
"20140813T125039","small",20,NA,30,1,6,"BNP",1,1800,123.114,0,123.114,13,7,0.019
"20140813T125039","small",20,NA,30,2,2,"DFJ",NA,1800,NA,0,89.9426,15,5,1800.02
"20140813T125039","small",20,NA,30,2,2,"BNP",0,1800,101.312,0,89.9426,15,6,1200.086
"20140813T125039","small",20,NA,30,2,2,"BNP",1,1800,101.312,0,89.9426,13,7,0.133
"20140813T125039","small",20,NA,30,2,4,"DFJ",NA,1800,NA,0,89.9426,17,3,1800.04
"20140813T125039","small",20,NA,30,2,4,"BNP",0,1800,100.624,0,89.9426,16,7,1200.322
"20140813T125039","small",20,NA,30,2,4,"BNP",1,1800,100.624,0,89.9426,16,8,0.369
"20140813T125039","small",20,NA,30,2,6,"DFJ",NA,1800,NA,0,89.9426,16,4,1800.03
"20140813T125039","small",20,NA,30,2,6,"BNP",0,1800,95.3651,0,89.9426,16,7,1200.107
"20140813T125039","small",20,NA,30,2,6,"BNP",1,1800,95.3651,0,90.4226,14,11,0.931
"20140813T125039","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,82.2444,17,3,1800.06
"20140813T125039","small",20,NA,30,3,2,"BNP",0,1800,85.1244,0,83.1236,16,5,1200.117
"20140813T125039","small",20,NA,30,3,2,"BNP",1,1800,85.1244,0,81.7644,16,4,1201.146
"20140813T125039","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,81.8467,15,5,1800.12
"20140813T125039","small",20,NA,30,3,4,"BNP",0,1800,100.624,0,82.2444,15,8,1200.138
"20140813T125039","small",20,NA,30,3,4,"BNP",1,1800,100.624,0,81.7644,13,7,1201.383
"20140813T125039","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,82.726,17,3,1800.08
"20140813T125039","small",20,NA,30,3,6,"BNP",0,1800,83.2044,0,82.3211,13,8,1200.11
"20140813T125039","small",20,NA,30,3,6,"BNP",1,1800,83.2044,0,81.7644,14,11,1201.504
"20140813T125051","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,175.09,14,6,3.852
"20140813T125051","small",20,NA,30,1,2,"BNP",0,1800,191.389,0,175.09,14,14,1200.598
"20140813T125051","small",20,NA,30,1,2,"BNP",1,1800,191.389,0,187.244,20,0,0.026
"20140813T125051","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,175.09,14,6,3.163
"20140813T125051","small",20,NA,30,1,4,"BNP",0,1800,189.261,0,175.09,13,21,1200.074
"20140813T125051","small",20,NA,30,1,4,"BNP",1,1800,189.261,0,182.934,19,3,0.015
"20140813T125051","small",20,NA,30,1,6,"DFJ",NA,1800,NA,1,175.09,13,7,2.624
"20140813T125051","small",20,NA,30,1,6,"BNP",0,1800,189.261,0,175.09,14,14,1200.174
"20140813T125051","small",20,NA,30,1,6,"BNP",1,1800,189.261,0,184.802,19,10,0.02
"20140813T125051","small",20,NA,30,2,2,"DFJ",NA,1800,NA,1,103.885,15,5,333.204
"20140813T125051","small",20,NA,30,2,2,"BNP",0,1800,105.2,0,103.885,16,4,1200.101
"20140813T125051","small",20,NA,30,2,2,"BNP",1,1800,105.2,0,103.885,14,6,0.08
"20140813T125051","small",20,NA,30,2,4,"DFJ",NA,1800,NA,1,103.885,15,5,326.163
"20140813T125051","small",20,NA,30,2,4,"BNP",0,1800,110.96,0,103.885,15,5,1200.05
"20140813T125051","small",20,NA,30,2,4,"BNP",1,1800,110.96,0,103.885,15,5,0.073
"20140813T125051","small",20,NA,30,2,6,"DFJ",NA,1800,NA,1,103.885,16,4,148.954
"20140813T125051","small",20,NA,30,2,6,"BNP",0,1800,121.669,0,103.885,14,6,1200.036
"20140813T125051","small",20,NA,30,2,6,"BNP",1,1800,121.669,0,103.885,14,6,0.021
"20140813T125051","small",20,NA,30,3,2,"DFJ",NA,1800,NA,0,103.405,18,2,1800.01
"20140813T125051","small",20,NA,30,3,2,"BNP",0,1800,103.885,0,103.405,14,7,1200.024
"20140813T125051","small",20,NA,30,3,2,"BNP",1,1800,103.885,0,103.405,15,8,0.085
"20140813T125051","small",20,NA,30,3,4,"DFJ",NA,1800,NA,0,103.405,14,6,1800.02
"20140813T125051","small",20,NA,30,3,4,"BNP",0,1800,103.885,1,103.405,13,9,1133.99
"20140813T125051","small",20,NA,30,3,4,"BNP",1,1800,103.885,0,103.405,13,11,0.094
"20140813T125051","small",20,NA,30,3,6,"DFJ",NA,1800,NA,0,103.405,15,5,1800.05
"20140813T125051","small",20,NA,30,3,6,"BNP",0,1800,103.885,1,103.405,15,6,552.217
"20140813T125051","small",20,NA,30,3,6,"BNP",1,1800,103.885,0,103.405,15,6,0.055
"20140813T125053","small",20,NA,30,1,2,"DFJ",NA,1800,NA,1,171.633,15,5,1.374
"20140813T125053","small",20,NA,30,1,2,"BNP",0,1800,185.149,0,171.633,15,12,1200.074
"20140813T125053","small",20,NA,30,1,2,"BNP",1,1800,185.149,0,179.926,18,5,0.02
"20140813T125053","small",20,NA,30,1,4,"DFJ",NA,1800,NA,1,171.633,15,5,1.005
